tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,2,L,116.673,0.02455988,0.1140648,-0.1222617,-0.0009087678,0.0001300499,-0.001230791,-3.717693E-06,-1.74334E-05,-6.133065E-06,-0.9946166,0.08609758,0.05766072,0.0005273297,0.08333334,0.9615384,0.16,0.07499725,-0.02456486,0.001507496
M1,2,L,133.343,0.02488201,0.1138439,-0.1222743,-0.000586642,-9.082258E-05,-0.001243427,1.932369E-05,-1.32497E-05,-7.580195E-07,-0.9945806,0.08571547,0.05883481,-0.0009278274,0.125,1,0.16,0.1136244,0.01405823,0.000539263
M1,2,L,150.007,0.02522553,0.1134496,-0.1221513,-0.0002431199,-0.000485152,-0.001120396,2.061462E-05,-2.366355E-05,7.383066E-06,-0.994346,0.08441772,0.06410471,-0.006337577,0.2083333,0.9615384,0.2,0.1791816,-0.0139491,0.05963688
M1,2,L,166.679,0.02569098,0.1130171,-0.1224427,0.0002223309,-0.0009176135,-0.001411811,2.791812E-05,-2.593939E-05,-1.747928E-05,-0.9939833,0.08346568,0.06995063,-0.01173568,0.3333333,1,0.24,0.2844818,0.03688896,0.1124387
M1,2,L,183.348,0.02685598,0.1121585,-0.1229692,0.001387326,-0.001776248,-0.001938306,6.988989E-05,-5.151084E-05,-3.158528E-05,-0.9938859,0.08311471,0.0714568,-0.01329459,0.375,1.038462,0.24,0.32131,0.07730639,0.1131289
M1,2,L,200.033,0.02762495,0.111844,-0.1226858,0.002156297,-0.002090797,-0.001654908,4.608755E-05,-1.885218E-05,1.698518E-05,-0.9936196,0.08281066,0.07446333,-0.01783212,0.4166667,1.038462,0.24,0.3515653,0.08232045,0.1208213
M1,2,L,216.686,0.02880477,0.1114282,-0.1229311,0.003336124,-0.002506569,-0.001900189,7.084773E-05,-2.49668E-05,-1.472891E-05,-0.9934962,0.08391099,0.0736817,-0.02225524,0.4583333,1,0.24,0.3850136,0.05009091,0.1293947
M1,2,L,233.355,0.03125654,0.11057,-0.1239401,0.005787892,-0.003364742,-0.002909251,0.0001470854,-5.148313E-05,-6.053521E-05,-0.9935707,0.0859897,0.06789272,-0.02852117,0.5,1.038462,0.24,0.4142907,0.09567094,0.1177745
M1,2,L,250.022,0.03440018,0.1104748,-0.1238201,0.008931527,-0.003459923,-0.002789199,0.0001886142,-5.710753E-06,7.202924E-06,-0.9936655,0.08698703,0.06402129,-0.03104178,0.5416667,1.076923,0.24,0.44991,0.1385342,0.1099421
M1,2,L,266.692,0.03910902,0.1103423,-0.1227812,0.01364037,-0.003592484,-0.001750305,0.000282474,-7.952053E-06,6.232118E-05,-0.9939432,0.09022984,0.05145546,-0.03588492,0.5833333,1.115385,0.24,0.4834297,0.1835408,0.08652958
M1,2,L,283.361,0.04607763,0.1100749,-0.1217074,0.02060898,-0.003859818,-0.0006765351,0.0004180581,-1.60378E-05,6.441716E-05,-0.994269,0.09437424,0.03275793,-0.03807348,0.5416667,1.076923,0.2,0.4495926,0.1360112,0.022611
M1,2,L,300.04,0.05380467,0.110734,-0.1207022,0.02833602,-0.003200747,0.0003286526,0.00046328,3.951504E-05,6.026671E-05,-0.9944379,0.0968174,0.01755228,-0.03756951,0.5,1.076923,0.16,0.4147223,0.1233519,-0.03807111
M1,2,L,316.754,0.06352121,0.1106183,-0.1194034,0.03805256,-0.003316469,0.001627468,0.0005813402,-6.923673E-06,7.770811E-05,-0.9941586,0.1009466,-0.0132206,-0.03583097,0.4166667,1.076923,0.12,0.3381394,0.1049817,-0.1115876
M1,2,L,333.383,0.07511784,0.1107885,-0.1170115,0.04964919,-0.003146254,0.004019432,0.0006973742,1.023609E-05,0.0001438429,-0.9939613,0.1018494,-0.02035316,-0.03540405,0.2916667,1.076923,0.04,0.2117646,0.07935572,-0.1912586
M1,2,L,350.032,0.08907857,0.111944,-0.1153757,0.06360992,-0.00199078,0.005655214,0.000838533,6.940201E-05,9.825116E-05,-0.9925008,0.1058505,-0.05132231,-0.03322338,0.2916667,1.192308,0.04,0.2016947,0.1875645,-0.2393258
M1,2,L,366.704,0.1046504,0.113719,-0.1140442,0.07918178,-0.0002157539,0.006986633,0.0009340129,0.0001064675,7.985957E-05,-0.989631,0.1125478,-0.08355014,-0.03135116,0.25,1.192308,0.04,0.1559419,0.1796893,-0.2640321
M1,2,L,383.371,0.1214416,0.115394,-0.1120292,0.09597299,0.001459271,0.009001665,0.001007451,0.0001004993,0.0001208993,-0.9845756,0.1222062,-0.1218288,-0.02888505,0.2083333,1.115385,0.04,0.1144608,0.0957619,-0.2743906
M1,2,L,400.039,0.1395964,0.1173295,-0.1101276,0.1141278,0.003394693,0.01090331,0.001089202,0.000116116,0.0001140898,-0.9796742,0.1293487,-0.1510524,-0.02627856,0.2083333,1.115385,0,0.09752297,0.07910669,-0.3369027
M1,2,L,416.71,0.161155,0.1203844,-0.111691,0.1356863,0.006449595,0.009339914,0.001293175,0.0001832466,-9.377966E-05,-0.9771789,0.1324412,-0.164269,-0.0244227,0.125,1.115385,-0.08,-0.008831567,0.05410326,-0.3935685
M1,2,L,433.375,0.1803124,0.1241787,-0.1128335,0.1548437,0.01024393,0.008197427,0.001149558,0.0002276827,-6.855603E-05,-0.9664267,0.1442227,-0.2120634,-0.01575622,-0.1666667,1.038462,-0.24,-0.344023,-0.06864196,-0.4219012
M1,2,L,450.042,0.2035167,0.1271736,-0.1152123,0.1780481,0.01323888,0.005818538,0.001392236,0.0001796937,-0.0001427305,-0.9533317,0.1585084,-0.2568517,-0.007804091,-0.4583333,0.8846154,-0.28,-0.6194279,-0.2151884,-0.2671959
M1,2,L,466.716,0.2256149,0.1322991,-0.117022,0.2001462,0.0183643,0.004008844,0.001325303,0.0003073896,-0.0001085338,-0.940988,0.1706734,-0.2922501,-0.00143996,-0.4583333,0.7307692,-0.16,-0.5428423,-0.3188541,-0.1051456
M1,2,L,483.385,0.2482323,0.1360105,-0.12307,0.2227637,0.02207574,-0.002039105,0.001356859,0.0002226551,-0.0003628266,-0.9358727,0.1744906,-0.3060901,0.002021981,-0.5,0.6923077,-0.12,-0.5464721,-0.3335968,-0.03106434
M1,2,L,500.055,0.2693601,0.1408732,-0.1287456,0.2438915,0.0269384,-0.007714704,0.001267415,0.0002917013,-0.0003404675,-0.9249848,0.1805401,-0.3341632,0.01197522,-0.5833333,0.7692308,-0.08,-0.5784652,-0.2239069,0.03809639
M1,2,L,516.723,0.2892854,0.1447795,-0.1352098,0.2638167,0.03084479,-0.01417892,0.001195419,0.0002343643,-0.0003878217,-0.9142529,0.1854849,-0.3594447,0.02316151,-0.625,0.7692308,-0.08,-0.58609,-0.2005168,0.0778852
