tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,2,L,133.35,0.00391824,0.03733753,0.001462109,-0.004871059,0.002735615,-0.005590379,-4.291143E-05,-6.891137E-06,-3.280417E-05,-0.9647588,0.2626421,-0.004906769,-0.01534468,0.04166667,0.6923077,0.56,0.02015105,-0.1185271,0.1312458
M1,2,L,150.009,0.003031123,0.03682879,0.001464188,-0.005758176,0.002226874,-0.005588301,-5.325149E-05,-3.053848E-05,1.247801E-07,-0.9642207,0.2645639,-0.003244624,-0.01654891,0.04166667,0.6153846,0.52,0.01964762,-0.204483,0.1326689
M1,2,L,166.684,0.002639893,0.03604539,0.001371957,-0.006149406,0.001443475,-0.005680531,-2.346206E-05,-4.698042E-05,-5.531077E-06,-0.9640591,0.26511,-0.002456073,-0.01734525,0.04166667,0.5,0.52,0.0219483,-0.3033957,0.1907795
M1,2,L,183.346,0.002181623,0.03463778,0.00229878,-0.006607676,3.586709E-05,-0.004753709,-2.750391E-05,-8.448013E-05,5.562491E-05,-0.9643089,0.2640273,-0.002259162,-0.0198202,0.08333334,0.3846154,0.48,0.06517366,-0.4217615,0.2160231
M1,2,L,200.015,0.001494523,0.03307204,0.002999946,-0.007294776,-0.001529872,-0.004052542,-4.122021E-05,-9.393117E-05,4.206409E-05,-0.9653447,0.2598511,-0.002262835,-0.02412463,0.125,0.3461539,0.48,0.1044023,-0.4544559,0.2394353
M1,2,L,216.711,0.002048567,0.03071861,0.004231006,-0.006740732,-0.003883302,-0.002821483,3.318422E-05,-0.0001409577,7.373379E-05,-0.9671181,0.2528553,-0.003790078,-0.02706133,0.125,0.3461539,0.48,0.1029811,-0.4574553,0.2467542
M1,2,L,233.356,0.002300197,0.02712436,0.006139211,-0.006489102,-0.007477552,-0.0009132773,1.511747E-05,-0.0002159356,0.0001146413,-0.9688897,0.2458658,-0.00552617,-0.02778993,0.08333334,0.3076923,0.4,0.06461128,-0.5350255,0.203084
M1,2,L,250.022,0.00258876,0.02223097,0.008975148,-0.006200539,-0.01237094,0.00192266,1.731446E-05,-0.0002936152,0.000170163,-0.9719867,0.2333991,-0.007967896,-0.02651654,0.04166667,0.2692308,0.32,0.02771893,-0.6131616,0.1618921
M1,2,L,266.695,0.002997655,0.01511143,0.01289915,-0.005791644,-0.01949048,0.005846664,2.452441E-05,-0.0004270101,0.000235351,-0.9740786,0.2247658,-0.008978719,-0.02388491,0.04166667,0.2692308,0.24,0.02961919,-0.6513147,0.09676059
M1,2,L,283.371,0.003720207,0.007630602,0.01605174,-0.005069092,-0.02697131,0.008999251,4.332885E-05,-0.0004485987,0.0001890494,-0.9779688,0.2077151,-0.01114909,-0.017525,0,0.3076923,0.2,-0.009066842,-0.6377141,0.05780375
M1,2,L,300.026,0.004684124,-0.002924323,0.02130612,-0.004105175,-0.03752623,0.01425363,5.787553E-05,-0.0006337391,0.0003154837,-0.9840372,0.1764581,-0.01549547,-0.01712745,0.04166667,0.1923077,0.04,0.0350663,-0.8046919,-0.03071579
M1,2,L,316.699,0.00610489,-0.01562059,0.02762519,-0.002684409,-0.0502225,0.0205727,8.521356E-05,-0.0007614864,0.0003789999,-0.9879773,0.1510925,-0.0190897,-0.02659734,0.08333334,0.3076923,-0.04,0.0640216,-0.7148754,-0.1335073
M1,2,L,333.369,0.007738153,-0.02970931,0.03300155,-0.001051147,-0.06431122,0.02594906,9.797605E-05,-0.0008451534,0.0003225169,-0.9899276,0.1361979,-0.02131968,-0.03223173,0.125,0.5384616,-0.04,0.08580092,-0.4862242,-0.1893106
M1,2,L,350.033,0.00835179,-0.04846349,0.03975469,-0.0004375093,-0.08306541,0.0327022,3.682412E-05,-0.001125431,0.0004052531,-0.9937875,0.09891301,-0.02720425,-0.04315713,0.04166667,0.9230769,-0.2,-0.05180425,-0.1348631,-0.3777058
M1,2,L,366.707,0.01140974,-0.06723414,0.04477865,0.002620442,-0.101836,0.03772616,0.0001833962,-0.001125742,0.0003013046,-0.9968281,0.05603379,-0.03297099,-0.04590135,0.04166667,0.9230769,-0.36,-0.06829438,-0.1242563,-0.4602348
M1,2,L,383.372,0.01138023,-0.08958526,0.05075937,0.002590926,-0.1241872,0.04370688,-1.771108E-06,-0.001341203,0.0003588797,-0.9976247,0.039911,-0.0346706,-0.04415993,0,1.076923,-0.48,-0.1293809,0.02959871,-0.5597771
M1,2,L,400.039,0.01510499,-0.1120894,0.05394952,0.006315691,-0.1466913,0.04689703,0.0002234811,-0.001350218,0.0001914048,-0.9985366,-0.0003371794,-0.03820131,-0.03827786,-0.08333334,1.307692,-0.56,-0.2255144,0.2962269,-0.547305
M1,2,L,416.735,0.01427052,-0.1368938,0.05829419,0.005481223,-0.1714957,0.0512417,-4.99802E-05,-0.001485653,0.0002602226,-0.9969257,-0.05705808,-0.0407545,-0.03496558,-0.08333334,1.653846,-0.6,-0.2416101,0.6993855,-0.3947973
