tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,3,L,283.363,0.00500042,0.1301744,-0.03786711,-0.0003293678,0.01474796,-0.006258249,6.857637E-05,0.0002173073,-3.594517E-06,-0.7550175,0.08213109,0.1560639,0.6315435,0.04166667,0.1923077,0.48,0.1314012,-0.8482082,0.4783423
M1,3,L,300.046,0.006421685,0.1335342,-0.0379539,0.001091897,0.01810783,-0.006345034,8.519235E-05,0.0002013946,-5.201959E-06,-0.7307228,0.07984564,0.1590105,0.6590786,0.04166667,-0.1153846,0.56,-0.1819045,-0.8700235,0.5278888
M1,3,L,316.709,0.009341698,0.1364856,-0.03871818,0.00401191,0.02105917,-0.007109314,0.0001752394,0.0001771193,-4.586693E-05,-0.6925485,0.09082479,0.1408949,0.701624,-0.4583333,-1,0.4,-1.013375,-0.4358588,0.1577507
M1,3,L,333.371,0.01544289,0.1384127,-0.03883228,0.01011311,0.02298635,-0.007223412,0.0003661744,0.0001156634,-6.847813E-06,-0.693482,0.09743273,0.1070784,0.7057788,-0.75,-1,0.2,-0.9875679,-0.2089918,-0.03892952
M1,3,L,350.038,0.02383177,0.1365304,-0.03438142,0.01850199,0.02110398,-0.002772555,0.0005033221,-0.00011294,0.0002670457,-0.6871163,0.0766087,0.09284069,0.7165074,-1.333333,-0.4615385,-0.04,-0.4016335,0.3021353,-0.3681432
M1,3,L,366.701,0.03095416,0.1332043,-0.02960393,0.02562437,0.01777795,0.002004936,0.0004274371,-0.0001996057,0.0002867126,-0.6842039,0.06167422,0.08812451,0.7213149,-1.541667,-0.3076923,-0.16,-0.2154727,0.4859345,-0.4925239
M1,3,L,383.362,0.0352218,0.1277933,-0.02538085,0.02989202,0.01236694,0.006228015,0.0002561458,-0.000324771,0.0002534707,-0.6996211,0.05684011,0.07947677,0.7078015,-1.5,-0.2307692,-0.12,-0.2050479,0.4509261,-0.4128236
M1,3,L,400.037,0.03406669,0.1213138,-0.02131025,0.0287369,0.005887374,0.01029861,-6.927235E-05,-0.0003885796,0.0002441138,-0.7103384,0.05939234,0.07617481,0.697201,-1.25,-0.2307692,0,-0.2509347,0.2220187,-0.243836
M1,3,L,416.706,0.03056846,0.1155989,-0.01793118,0.02523867,0.0001725554,0.01367769,-0.0002098641,-0.000342841,0.0002027161,-0.753175,0.07048026,0.06633647,0.6506608,-0.9583333,-0.1923077,0.16,-0.3300568,-0.06644446,-0.02284011
M1,3,L,433.368,0.02754786,0.1133873,-0.01702803,0.02221807,-0.002039075,0.01458083,-0.0001812871,-0.0001327351,5.420388E-05,-0.8238869,0.08080577,0.04979006,0.5587502,-0.9166667,0.1923077,0.04,-0.1608176,-0.08613634,-0.1336076
M1,3,L,450.049,0.02457192,0.1125156,-0.01721384,0.01924213,-0.002910763,0.01439503,-0.000178403,-5.225634E-05,-1.113857E-05,-0.8492995,0.0866497,0.04299457,0.5189736,-0.9166667,0.3076923,0,-0.1459675,-0.06143451,-0.1809437
M1,3,L,466.711,0.02029791,0.1102582,-0.01730227,0.01496812,-0.005168155,0.01430659,-0.0002565122,-0.0001354813,-5.307783E-06,-0.9199464,0.114122,0.02254017,0.3743886,-0.625,0.5,0.08,-0.09864823,-0.2077363,-0.09803963
M1,3,L,483.374,0.01447589,0.1096575,-0.01713209,0.009146098,-0.00576885,0.01447678,-0.0003493982,-3.604967E-05,1.021342E-05,-0.9681065,0.1498885,0.007915527,0.2006007,0.125,0.6923077,0.4,0.403387,-0.3254151,0.192689
M1,3,L,500.047,0.01010529,0.1093705,-0.01776369,0.004775506,-0.006055862,0.01384518,-0.0002621358,-1.721413E-05,-3.788163E-05,-0.9843922,0.1695841,-0.004881132,0.04678953,0.5416667,1.076923,0.56,0.6509593,0.1461855,0.1711049
